# Time-averaged data for fix myat1
# TimeStep f_mysf1[1] f_mysf2[1]
1000 -4.37215 2.286
2000 1.86016 8.2834
3000 -1.98866 3.10032
4000 -3.03073 4.76226
5000 -2.74076 0.585792
6000 -3.11492 -0.888404
