ITEM: TIMESTEP
0
ITEM: NUMBER OF ENTRIES
20
ITEM: BOX BOUNDS pp pp pp
-2.1271786278230465e+01 2.1271786278230465e+01
-1.1154917245000831e+01 1.1154917245000831e+01
-1.1154917245000831e+01 1.1154917245000831e+01
ITEM: ENTRIES index c_dphi c_prop
ITEM: BOX BOUNDS pp pp pp
-2.1271786278230465e+01 2.1271786278230465e+01
-1.1154917245000831e+01 1.1154917245000831e+01
-1.1154917245000831e+01 1.1154917245000831e+01
ITEM: ENTRIES index c_dphi c_prop
1 -127.307 1 
2 177.816 1 
3 -83.1097 3 
4 159.507 1 
5 105.283 1 
6 137.146 3 
7 156.597 1 
8 71.8628 2 
9 50.7054 1 
10 174.467 3 
11 -152.312 1 
12 112.901 1 
13 -161.845 3 
14 177.819 1 
15 175.975 1 
16 144.569 1 
17 -170.81 2 
18 150.261 1 
19 66.315 1 
20 127.26 3 
ITEM: TIMESTEP
900
ITEM: NUMBER OF ENTRIES
20
ITEM: BOX BOUNDS pp pp pp
-2.1271786278230465e+01 2.1271786278230465e+01
-1.1154917245000831e+01 1.1154917245000831e+01
-1.1154917245000831e+01 1.1154917245000831e+01
ITEM: ENTRIES index c_dphi c_prop
1 -99.2842 1 
2 -163.692 1 
3 -116.509 3 
4 153.279 1 
5 91.6449 1 
6 143.273 3 
7 140.29 1 
8 43.9257 2 
9 70.7664 1 
10 156.276 3 
11 -166.598 1 
12 128.552 1 
13 -157.912 3 
14 -176.356 1 
15 -172.273 1 
16 166.686 1 
17 173.82 2 
18 124.679 1 
19 73.1393 1 
20 124.733 3 
ITEM: TIMESTEP
1000
ITEM: NUMBER OF ENTRIES
20
ITEM: BOX BOUNDS pp pp pp
-2.1271786278230465e+01 2.1271786278230465e+01
-1.1154917245000831e+01 1.1154917245000831e+01
-1.1154917245000831e+01 1.1154917245000831e+01
ITEM: ENTRIES index c_dphi c_prop
1 -75.2242 1 
2 -149.208 1 
3 -130.409 3 
4 156.69 1 
5 99.2752 1 
6 125.215 3 
7 140.444 1 
8 52.4927 2 
9 68.943 1 
10 102.235 3 
11 170.172 1 
12 166.624 1 
13 -103.764 3 
14 -164.449 1 
15 -162.529 1 
16 -179.147 1 
17 -164.816 2 
18 121.363 1 
19 80.569 1 
20 102.69 3 
ITEM: TIMESTEP
1100
ITEM: NUMBER OF ENTRIES
20
ITEM: BOX BOUNDS pp pp pp
-2.1271786278230465e+01 2.1271786278230465e+01
-1.1154917245000831e+01 1.1154917245000831e+01
-1.1154917245000831e+01 1.1154917245000831e+01
ITEM: ENTRIES index c_dphi c_prop
1 -100.036 1 
2 -168.344 1 
3 -98.3322 3 
4 165.266 1 
5 89.8952 1 
6 127.996 3 
7 165.147 1 
8 61.9396 2 
9 100.716 1 
10 67.2533 3 
11 143.575 1 
12 -176.39 1 
13 -111.132 3 
14 -169.512 1 
15 179.569 1 
16 -146.558 1 
17 155.842 2 
18 92.5059 1 
19 78.9449 1 
20 116.414 3 
ITEM: TIMESTEP
1200
ITEM: NUMBER OF ENTRIES
20
ITEM: BOX BOUNDS pp pp pp
-2.1271786278230465e+01 2.1271786278230465e+01
-1.1154917245000831e+01 1.1154917245000831e+01
-1.1154917245000831e+01 1.1154917245000831e+01
ITEM: ENTRIES index c_dphi c_prop
1 -145.104 1 
2 157.178 1 
3 -52.5273 3 
4 160.95 1 
5 79.7198 1 
6 126.892 3 
7 -156.743 1 
8 63.0852 2 
9 131.136 1 
10 60.2248 3 
11 135.669 1 
12 -160.41 1 
13 -141.608 3 
14 172.118 1 
15 -156.978 1 
16 -165.683 1 
17 176.857 2 
18 89.4729 1 
19 81.3601 1 
20 97.4031 3 
ITEM: TIMESTEP
1300
ITEM: NUMBER OF ENTRIES
20
ITEM: BOX BOUNDS pp pp pp
-2.1271786278230465e+01 2.1271786278230465e+01
-1.1154917245000831e+01 1.1154917245000831e+01
-1.1154917245000831e+01 1.1154917245000831e+01
ITEM: ENTRIES index c_dphi c_prop
1 -134.038 1 
2 166.253 1 
3 -72.4415 3 
4 155.133 1 
5 116.289 1 
6 95.8259 3 
7 -160.833 1 
8 64.2679 2 
9 156.743 1 
10 77.2809 3 
11 135.936 1 
12 169.133 1 
13 -150.36 3 
14 167.35 1 
15 -156.932 1 
16 -177.145 1 
17 159.455 2 
18 92.5387 1 
19 71.3482 1 
20 107.824 3 
ITEM: TIMESTEP
1400
ITEM: NUMBER OF ENTRIES
20
ITEM: BOX BOUNDS pp pp pp
-2.1271786278230465e+01 2.1271786278230465e+01
-1.1154917245000831e+01 1.1154917245000831e+01
-1.1154917245000831e+01 1.1154917245000831e+01
ITEM: ENTRIES index c_dphi c_prop
1 -75.0295 1 
2 -154.321 1 
3 -145.125 3 
4 135.433 1 
5 128.253 1 
6 82.897 3 
7 173.857 1 
8 76.8698 2 
9 -161.826 1 
10 79.0972 3 
11 136.476 1 
12 -172.689 1 
13 -167.617 3 
14 134.925 1 
15 -174.327 1 
16 -170.42 1 
17 -172.907 2 
18 90.3804 1 
19 90.2773 1 
20 110.479 3 
ITEM: TIMESTEP
1500
ITEM: NUMBER OF ENTRIES
20
ITEM: BOX BOUNDS pp pp pp
-2.1271786278230465e+01 2.1271786278230465e+01
-1.1154917245000831e+01 1.1154917245000831e+01
-1.1154917245000831e+01 1.1154917245000831e+01
ITEM: ENTRIES index c_dphi c_prop
1 -77.2364 1 
2 -149.824 1 
3 -161.596 3 
4 141.502 1 
5 136.963 1 
6 102.284 3 
7 -170.466 1 
8 58.1411 2 
9 171.755 1 
10 78.7205 3 
11 119.391 1 
12 175.238 1 
13 -159.876 3 
14 -155.91 1 
15 165.511 1 
16 171.28 1 
17 162.343 2 
18 109.1 1 
19 78.0744 1 
20 140.492 3 
ITEM: TIMESTEP
1600
ITEM: NUMBER OF ENTRIES
20
ITEM: BOX BOUNDS pp pp pp
-2.1271786278230465e+01 2.1271786278230465e+01
-1.1154917245000831e+01 1.1154917245000831e+01
-1.1154917245000831e+01 1.1154917245000831e+01
ITEM: ENTRIES index c_dphi c_prop
1 -76.2383 1 
2 -163.756 1 
3 -143.927 3 
4 157.372 1 
5 163.619 1 
6 72.0896 3 
7 165.901 1 
8 86.0716 2 
9 176.648 1 
10 96.8926 3 
11 111.036 1 
12 177.775 1 
13 -144.901 3 
14 -115.172 1 
15 159.063 1 
16 164.06 1 
17 169.882 2 
18 113.844 1 
19 82.658 1 
20 159.081 3 
ITEM: TIMESTEP
1700
ITEM: NUMBER OF ENTRIES
20
ITEM: BOX BOUNDS pp pp pp
-2.1271786278230465e+01 2.1271786278230465e+01
-1.1154917245000831e+01 1.1154917245000831e+01
-1.1154917245000831e+01 1.1154917245000831e+01
ITEM: ENTRIES index c_dphi c_prop
1 -133.218 1 
2 171.359 1 
3 -55.1981 3 
4 159.327 1 
5 -174.682 1 
6 48.3343 3 
7 -178.93 1 
8 56.5211 2 
9 173.687 1 
10 134.53 3 
11 132.371 1 
12 171.633 1 
13 169.867 3 
14 -159.532 1 
15 175.697 1 
16 154.234 1 
17 -179.843 2 
18 110.121 1 
19 88.0449 1 
20 160.312 3 
ITEM: TIMESTEP
1800
ITEM: NUMBER OF ENTRIES
20
ITEM: BOX BOUNDS pp pp pp
-2.1271786278230465e+01 2.1271786278230465e+01
-1.1154917245000831e+01 1.1154917245000831e+01
-1.1154917245000831e+01 1.1154917245000831e+01
ITEM: ENTRIES index c_dphi c_prop
1 -157.427 1 
2 171.859 1 
3 -68.0304 3 
4 172.21 1 
5 -163.72 1 
6 87.2489 3 
7 169.121 1 
8 62.3677 2 
9 139.843 1 
10 140.108 3 
11 -174.883 1 
12 168.238 1 
13 113.92 3 
14 167.475 1 
15 166.282 1 
16 -178.741 1 
17 179.986 2 
18 81.407 1 
19 79.1086 1 
20 159.753 3 
ITEM: TIMESTEP
1900
ITEM: NUMBER OF ENTRIES
20
ITEM: BOX BOUNDS pp pp pp
-2.1271786278230465e+01 2.1271786278230465e+01
-1.1154917245000831e+01 1.1154917245000831e+01
-1.1154917245000831e+01 1.1154917245000831e+01
ITEM: ENTRIES index c_dphi c_prop
1 -145.242 1 
2 174.358 1 
3 -98.0467 3 
4 159.65 1 
5 -167.466 1 
6 80.4836 3 
7 148.532 1 
8 73.0089 2 
9 152.445 1 
10 130.807 3 
11 -176.235 1 
12 145.158 1 
13 119.752 3 
14 164.935 1 
15 -178.924 1 
16 -152.239 1 
17 156.072 2 
18 71.6523 1 
19 79.9806 1 
20 161.422 3 
ITEM: TIMESTEP
2000
ITEM: NUMBER OF ENTRIES
20
ITEM: BOX BOUNDS pp pp pp
-2.1271786278230465e+01 2.1271786278230465e+01
-1.1154917245000831e+01 1.1154917245000831e+01
-1.1154917245000831e+01 1.1154917245000831e+01
ITEM: ENTRIES index c_dphi c_prop
1 -166.899 1 
2 -172.386 1 
3 -78.9467 3 
4 177.013 1 
5 175.68 1 
6 54.5893 3 
7 -177.845 1 
8 93.2702 2 
9 179.408 1 
10 83.0279 3 
11 163.92 1 
12 -169.606 1 
13 159.392 3 
14 152.216 1 
15 -168.508 1 
16 -167.946 1 
17 -157.629 2 
18 128.583 1 
19 28.5421 1 
20 144.928 3 
ITEM: TIMESTEP
2100
ITEM: NUMBER OF ENTRIES
20
ITEM: BOX BOUNDS pp pp pp
-2.1271786278230465e+01 2.1271786278230465e+01
-1.1154917245000831e+01 1.1154917245000831e+01
-1.1154917245000831e+01 1.1154917245000831e+01
ITEM: ENTRIES index c_dphi c_prop
1 146.363 1 
2 -178.752 1 
3 -167.997 1 
4 -92.3286 3 
5 177.549 1 
6 162.989 1 
7 81.2846 3 
8 -163.769 1 
9 62.9827 2 
10 175.85 1 
11 124.046 3 
12 123.149 1 
13 -164.753 1 
14 -174.959 3 
15 165.943 1 
16 113.709 1 
17 -179.553 2 
18 108.435 1 
19 112.261 1 
20 153.474 3 
ITEM: TIMESTEP
2200
ITEM: NUMBER OF ENTRIES
20
ITEM: BOX BOUNDS pp pp pp
-2.1271786278230465e+01 2.1271786278230465e+01
-1.1154917245000831e+01 1.1154917245000831e+01
-1.1154917245000831e+01 1.1154917245000831e+01
ITEM: ENTRIES index c_dphi c_prop
1 163.593 1 
2 176.044 1 
3 -145.679 1 
4 -102.056 3 
5 -175.873 1 
6 174.587 1 
7 94.0231 3 
8 -149.118 1 
9 55.4372 2 
10 165.092 1 
11 165.117 3 
12 161.351 1 
13 -174.468 1 
14 -159.547 3 
15 155.058 1 
16 78.3965 1 
17 179.402 2 
18 79.2864 1 
19 118.739 1 
20 140.996 3 
ITEM: TIMESTEP
2300
ITEM: NUMBER OF ENTRIES
20
ITEM: BOX BOUNDS pp pp pp
-2.1271786278230465e+01 2.1271786278230465e+01
-1.1154917245000831e+01 1.1154917245000831e+01
-1.1154917245000831e+01 1.1154917245000831e+01
ITEM: ENTRIES index c_dphi c_prop
1 177.958 1 
2 -172.497 1 
3 -174.653 1 
4 -53.5745 3 
5 -160.863 1 
6 163.201 1 
7 93.2195 3 
8 -155.726 1 
9 52.4504 2 
10 176.887 1 
11 -177.547 3 
