# Time-averaged data for fix myat1
# TimeStep v_xave v_xdes
6670100 11.7863 12
6670200 12.3473 12
6670300 12.9377 12
6670400 13.2054 12
6670500 12.9868 12
6670600 12.3099 12
6670700 11.8925 12
6670800 11.9509 12
6670900 12.2583 12
6671000 12.3326 12
6671100 12.2416 12
6671200 12.0546 12
6671300 11.9419 12
6671400 12.0658 12
6671500 12.5061 12
6671600 13.0508 12
6671700 13.3338 12
6671800 13.1503 12
6671900 12.7158 12
6672000 12.2576 12
6672100 11.8616 12
6672200 11.7599 12
6672300 12.0457 12
6672400 12.5609 12
6672500 12.9639 12
6672600 12.837 12
6672700 12.6306 12
6672800 12.5325 12
6672900 12.243 12
6673000 12.0854 12
6673100 12.0663 12
6673200 12.3686 12
6673300 12.7098 12
6673400 12.6591 12
6673500 12.4998 12
6673600 12.5706 12
6673700 12.6619 12
6673800 12.7804 12
6673900 12.7833 12
6674000 12.8287 12
6674100 12.9228 12
6674200 12.8741 12
6674300 12.5964 12
6674400 12.3203 12
6674500 12.2137 12
6674600 12.3666 12
6674700 12.4657 12
6674800 12.4263 12
6674900 12.3434 12
6675000 12.3869 12
6675100 12.2975 12
6675200 12.0418 12
6675300 12.0212 12
6675400 12.1252 12
6675500 12.339 12
6675600 12.559 12
6675700 12.7703 12
6675800 12.9101 12
6675900 12.8361 12
6676000 12.4519 12
6676100 12.1203 12
6676200 11.8978 12
6676300 11.9609 12
6676400 12.0474 12
6676500 12.0902 12
6676600 12.044 12
6676700 12.1265 12
6676800 12.3322 12
6676900 12.3142 12
6677000 12.6225 12
6677100 12.7969 12
6677200 12.6364 12
6677300 12.4471 12
6677400 12.3441 12
6677500 12.406 12
6677600 12.4913 12
6677700 12.6977 12
6677800 12.5674 12
6677900 12.4303 12
6678000 12.3345 12
6678100 12.2303 12
6678200 12.3387 12
6678300 12.2059 12
6678400 12.1137 12
6678500 11.8893 12
6678600 11.6266 12
6678700 11.5765 12
6678800 11.8697 12
6678900 12.3372 12
6679000 12.5894 12
6679100 12.2132 12
6679200 11.8671 12
6679300 12.0714 12
6679400 12.486 12
6679500 12.8857 12
6679600 13.1651 12
6679700 12.9673 12
6679800 12.7844 12
6679900 12.6569 12
6680000 12.3209 12
6680100 12.1872 12
6680200 12.4481 12
6680300 12.6656 12
6680400 12.7636 12
6680500 12.9724 12
6680600 13.0346 12
6680700 12.9957 12
6680800 12.9265 12
6680900 12.6612 12
6681000 12.6171 12
6681100 12.7764 12
6681200 12.6975 12
6681300 12.857 12
6681400 12.8231 12
6681500 12.2512 12
6681600 11.9056 12
6681700 11.9509 12
6681800 12.3174 12
6681900 12.6273 12
6682000 12.6366 12
6682100 12.6772 12
6682200 12.7161 12
6682300 12.6404 12
6682400 12.4666 12
6682500 12.2026 12
6682600 11.8673 12
6682700 11.8768 12
6682800 12.07 12
6682900 11.9564 12
6683000 11.7707 12
6683100 12.0213 12
6683200 12.5408 12
6683300 12.6334 12
6683400 12.498 12
6683500 12.3063 12
6683600 12.0664 12
6683700 12.0542 12
6683800 12.2023 12
6683900 12.3166 12
6684000 12.4946 12
6684100 12.6207 12
6684200 12.703 12
6684300 12.6292 12
6684400 12.4289 12
6684500 12.3597 12
6684600 12.4579 12
6684700 12.5512 12
6684800 12.5898 12
6684900 12.7027 12
6685000 13.0172 12
6685100 13.0743 12
6685200 12.6107 12
6685300 11.9871 12
6685400 11.8642 12
6685500 12.0648 12
6685600 12.3399 12
6685700 12.3849 12
6685800 12.3683 12
6685900 12.3664 12
6686000 12.7278 12
6686100 12.8667 12
6686200 12.8461 12
6686300 12.8194 12
6686400 12.5128 12
6686500 12.5036 12
6686600 12.5243 12
6686700 12.5771 12
6686800 12.7025 12
6686900 12.7717 12
6687000 12.7429 12
6687100 12.6456 12
6687200 12.5711 12
6687300 12.4988 12
6687400 12.7618 12
6687500 12.9859 12
6687600 13.1068 12
6687700 12.9683 12
6687800 12.8048 12
6687900 12.3231 12
6688000 11.9442 12
6688100 11.9115 12
6688200 12.1931 12
6688300 12.6391 12
6688400 12.9601 12
6688500 13.0124 12
6688600 12.9808 12
6688700 12.734 12
6688800 12.3622 12
6688900 12.0167 12
6689000 11.7213 12
6689100 11.7169 12
6689200 12.1118 12
6689300 12.662 12
6689400 13.0097 12
6689500 12.9813 12
6689600 12.5598 12
6689700 12.2231 12
6689800 12.3284 12
6689900 12.7388 12
6690000 13.1576 12
6690100 13.164 12
6690200 12.7482 12
6690300 12.3055 12
6690400 12.1236 12
6690500 12.1824 12
6690600 12.5221 12
6690700 12.9022 12
6690800 12.9722 12
6690900 12.6883 12
6691000 12.3008 12
6691100 11.9478 12
6691200 11.9075 12
6691300 12.2193 12
6691400 12.59 12
6691500 12.9188 12
6691600 13.0215 12
6691700 12.8084 12
6691800 12.404 12
6691900 12.0224 12
6692000 11.9435 12
6692100 12.1045 12
6692200 12.3091 12
6692300 12.4147 12
6692400 12.5556 12
6692500 12.7564 12
6692600 12.5346 12
6692700 11.9111 12
6692800 11.3666 12
6692900 11.4002 12
6693000 12.0319 12
6693100 12.3219 12
6693200 12.565 12
6693300 12.8114 12
6693400 12.7648 12
6693500 12.4794 12
6693600 12.4908 12
6693700 12.9042 12
6693800 13.2042 12
6693900 13.1721 12
6694000 12.6099 12
6694100 11.9725 12
6694200 11.7858 12
6694300 11.8375 12
6694400 11.8321 12
6694500 11.9238 12
6694600 12.2125 12
6694700 12.4625 12
6694800 12.7993 12
6694900 12.8022 12
6695000 12.5824 12
6695100 12.2163 12
6695200 11.8813 12
6695300 11.7784 12
6695400 12.2247 12
6695500 12.701 12
6695600 12.9986 12
6695700 13.1571 12
6695800 13.2484 12
6695900 13.1868 12
6696000 13.0457 12
6696100 12.7312 12
6696200 12.4462 12
6696300 12.1802 12
6696400 12.0915 12
6696500 12.1932 12
6696600 11.9364 12
6696700 11.6633 12
6696800 11.6333 12
6696900 12.0058 12
6697000 12.6439 12
6697100 12.8816 12
6697200 12.6195 12
6697300 12.4642 12
6697400 12.1347 12
6697500 12.0233 12
6697600 12.1 12
6697700 12.0876 12
6697800 11.9967 12
6697900 12.2762 12
6698000 12.3189 12
6698100 11.9757 12
6698200 11.7176 12
6698300 11.8379 12
6698400 12.199 12
6698500 12.3603 12
6698600 12.4952 12
6698700 12.4705 12
6698800 12.2663 12
6698900 12.1705 12
6699000 12.3273 12
6699100 12.4015 12
6699200 12.6025 12
6699300 12.8085 12
6699400 12.7288 12
6699500 12.4691 12
6699600 12.2306 12
6699700 12.2753 12
6699800 12.5311 12
6699900 12.2889 12
6700000 11.9835 12
6700100 11.9666 12
6700200 12.3255 12
6700300 12.6475 12
6700400 12.8173 12
6700500 12.583 12
6700600 12.3236 12
6700700 12.0791 12
6700800 12.0048 12
6700900 12.4364 12
6701000 13.0438 12
6701100 13.1534 12
6701200 12.8992 12
6701300 12.4214 12
6701400 11.9298 12
6701500 11.6678 12
6701600 11.7891 12
6701700 12.0414 12
6701800 12.2927 12
6701900 12.36 12
6702000 12.4281 12
6702100 12.4346 12
6702200 12.6065 12
6702300 12.8518 12
6702400 12.7923 12
6702500 12.5175 12
6702600 12.0419 12
6702700 11.9607 12
6702800 12.1195 12
6702900 12.2794 12
6703000 12.5037 12
6703100 12.8302 12
6703200 13.2009 12
6703300 13.0873 12
6703400 12.5885 12
6703500 12.1092 12
6703600 11.8506 12
6703700 12.0467 12
6703800 12.2371 12
6703900 12.7052 12
6704000 12.9837 12
6704100 13.0204 12
6704200 12.7511 12
6704300 12.6225 12
6704400 12.4455 12
6704500 12.1688 12
6704600 11.9602 12
6704700 11.8423 12
6704800 11.773 12
6704900 11.8643 12
6705000 12.2069 12
6705100 12.7963 12
6705200 13.1364 12
6705300 13.0917 12
6705400 12.8237 12
6705500 12.6372 12
6705600 12.6382 12
6705700 12.9053 12
6705800 13.0831 12
6705900 12.9706 12
6706000 12.4983 12
6706100 12.156 12
6706200 12.0247 12
6706300 12.249 12
6706400 12.4031 12
6706500 12.2657 12
6706600 11.9011 12
6706700 11.8324 12
6706800 12.0014 12
6706900 12.4194 12
6707000 12.5323 12
6707100 12.7601 12
6707200 12.7567 12
6707300 12.376 12
6707400 12.1906 12
6707500 12.2492 12
6707600 12.2442 12
6707700 12.3177 12
6707800 12.6865 12
6707900 13.14 12
6708000 13.2396 12
6708100 12.9964 12
6708200 12.4266 12
6708300 12.2634 12
6708400 12.2053 12
6708500 12.4929 12
6708600 12.6503 12
6708700 12.5564 12
6708800 12.3366 12
6708900 11.9791 12
6709000 11.6196 12
6709100 11.839 12
6709200 12.3879 12
6709300 12.9763 12
6709400 13.032 12
6709500 12.7217 12
6709600 12.1279 12
6709700 11.5319 12
6709800 11.4789 12
6709900 12.1014 12
6710000 12.8963 12
6710100 13.3568 12
6710200 13.5972 12
6710300 13.1494 12
6710400 12.2461 12
6710500 11.559 12
6710600 11.4714 12
6710700 11.8554 12
6710800 12.5279 12
6710900 12.8484 12
6711000 12.7749 12
6711100 12.5252 12
6711200 12.3847 12
6711300 12.3718 12
6711400 12.1637 12
6711500 12.0089 12
6711600 12.1419 12
6711700 12.4168 12
6711800 12.719 12
6711900 12.6907 12
6712000 12.5156 12
6712100 12.4929 12
6712200 12.649 12
6712300 12.5286 12
6712400 12.3032 12
6712500 12.2287 12
6712600 12.3065 12
6712700 12.6153 12
6712800 12.8766 12
6712900 12.9774 12
6713000 12.8791 12
6713100 12.4168 12
6713200 12.0568 12
6713300 11.9705 12
6713400 12.1137 12
6713500 12.152 12
6713600 12.2788 12
6713700 12.4923 12
6713800 12.5306 12
6713900 12.6156 12
6714000 12.965 12
6714100 12.6161 12
6714200 11.9315 12
6714300 11.667 12
6714400 11.8192 12
6714500 11.8705 12
6714600 12.0233 12
6714700 12.3499 12
6714800 12.6609 12
6714900 12.7016 12
6715000 12.5779 12
6715100 12.2619 12
6715200 12.1358 12
6715300 12.1703 12
6715400 12.3785 12
6715500 12.5246 12
6715600 12.4428 12
6715700 12.2576 12
6715800 12.1632 12
6715900 12.1431 12
6716000 12.3776 12
6716100 12.6086 12
6716200 12.7059 12
6716300 12.7577 12
6716400 12.7826 12
6716500 12.6107 12
6716600 12.3772 12
6716700 12.014 12
6716800 11.6194 12
6716900 11.4263 12
6717000 11.4358 12
6717100 11.8582 12
6717200 12.0395 12
6717300 12.1079 12
6717400 12.321 12
6717500 12.5444 12
6717600 12.8982 12
6717700 13.0561 12
6717800 12.8377 12
6717900 12.5833 12
6718000 12.4516 12
6718100 12.6411 12
6718200 12.7685 12
6718300 12.6876 12
6718400 12.3929 12
6718500 12.0574 12
6718600 11.7669 12
6718700 11.7213 12
6718800 11.9226 12
6718900 12.2568 12
6719000 12.4795 12
6719100 12.5562 12
6719200 12.5569 12
6719300 12.4496 12
6719400 12.6199 12
6719500 12.8349 12
6719600 12.6946 12
6719700 12.52 12
6719800 12.3147 12
6719900 12.1999 12
6720000 12.1657 12
6720100 11.9837 12
6720200 11.8021 12
6720300 11.7502 12
6720400 11.8081 12
6720500 11.9815 12
6720600 12.3663 12
6720700 12.7904 12
6720800 12.9928 12
6720900 12.8263 12
6721000 12.2972 12
6721100 12.0801 12
6721200 12.2484 12
6721300 12.3552 12
6721400 12.3629 12
6721500 12.2999 12
6721600 12.4395 12
6721700 12.5786 12
6721800 12.5088 12
6721900 12.3245 12
6722000 12.3424 12
6722100 12.2957 12
6722200 12.059 12
6722300 11.8112 12
6722400 11.8706 12
6722500 12.1929 12
6722600 12.5557 12
6722700 12.7817 12
6722800 13.138 12
6722900 13.2332 12
6723000 12.9504 12
6723100 12.5612 12
6723200 12.3818 12
6723300 12.2555 12
6723400 12.0943 12
6723500 11.8949 12
6723600 11.914 12
6723700 12.3362 12
6723800 12.623 12
6723900 12.5445 12
6724000 12.3234 12
6724100 12.579 12
6724200 13.1373 12
6724300 13.2555 12
6724400 12.8589 12
6724500 12.3503 12
6724600 12.323 12
6724700 12.5045 12
6724800 12.5826 12
6724900 12.8675 12
6725000 13.1068 12
6725100 12.8949 12
6725200 12.4346 12
6725300 12.1971 12
6725400 12.2827 12
6725500 12.4054 12
6725600 12.2089 12
6725700 12.0469 12
6725800 12.1269 12
6725900 12.1915 12
6726000 12.2335 12
6726100 12.2413 12
6726200 12.5181 12
6726300 12.7794 12
6726400 12.914 12
6726500 12.6616 12
6726600 12.2663 12
6726700 12.2316 12
6726800 12.2429 12
6726900 12.1059 12
6727000 12.3316 12
6727100 12.8115 12
6727200 13.0008 12
6727300 12.6891 12
6727400 12.1596 12
6727500 11.9261 12
6727600 11.8848 12
6727700 12.119 12
6727800 12.4566 12
6727900 12.4522 12
6728000 12.4561 12
6728100 12.5095 12
6728200 12.5452 12
6728300 12.8699 12
6728400 12.9455 12
6728500 12.8367 12
6728600 12.5278 12
6728700 12.2038 12
6728800 12.0243 12
6728900 11.9832 12
6729000 12.1513 12
6729100 12.426 12
6729200 12.8977 12
6729300 13.2036 12
6729400 13.4044 12
6729500 13.182 12
6729600 12.5028 12
6729700 11.7146 12
6729800 11.2905 12
6729900 11.5254 12
6730000 12.2242 12
6730100 12.8748 12
6730200 13.0678 12
6730300 13.0524 12
6730400 12.7771 12
6730500 12.2813 12
6730600 11.781 12
6730700 11.9173 12
6730800 12.4459 12
6730900 12.867 12
6731000 12.9251 12
6731100 12.5368 12
6731200 12.0912 12
6731300 11.9365 12
6731400 11.8554 12
6731500 11.7864 12
6731600 12.1994 12
6731700 12.7506 12
6731800 13.1416 12
6731900 13.1171 12
6732000 12.5897 12
6732100 11.8752 12
6732200 11.6353 12
6732300 11.7146 12
6732400 12.2383 12
6732500 13.0654 12
6732600 13.4625 12
6732700 13.5578 12
6732800 13.3718 12
6732900 13.1631 12
6733000 13.0603 12
6733100 13.077 12
6733200 12.9023 12
6733300 12.6701 12
6733400 12.4467 12
6733500 12.632 12
6733600 12.911 12
6733700 13.049 12
6733800 13.094 12
6733900 12.7358 12
6734000 12.1811 12
6734100 11.693 12
6734200 11.5127 12
6734300 11.4652 12
6734400 11.7032 12
6734500 12.0897 12
